country,player,club,forward_or_back,stat,count
Wales,Rob Evans,Scarlets,Forward,six_nations_conv,0
Wales,Rob Evans,Scarlets,Forward,six_nations_penalties,0
Wales,Rob Evans,Scarlets,Forward,six_nations_drop,0
Wales,Rob Evans,Scarlets,Forward,scrum_score,71
Wales,Rob Evans,Scarlets,Forward,lineout_score,89
Wales,Rob Evans,Scarlets,Forward,x2019_metres_gained,17
Wales,Rob Evans,Scarlets,Forward,x2019_carries,27
Wales,Rob Evans,Scarlets,Forward,x2019_six_nations_metres_per_carry,0.6296296296296297
Wales,Rob Evans,Scarlets,Forward,x2019_minutes_played,246
Wales,Rob Evans,Scarlets,Forward,x2019_points,0
Wales,Rob Evans,Scarlets,Forward,x2019_tries,0
Wales,Rob Evans,Scarlets,Forward,x2019_try_assists,0
Wales,Rob Evans,Scarlets,Forward,x2019_conversions,0
Wales,Rob Evans,Scarlets,Forward,x2019_penalty_goals,0
Wales,Rob Evans,Scarlets,Forward,x2019_drop_goals,0
Wales,Rob Evans,Scarlets,Forward,x2019_defenders_beaten,1
Wales,Rob Evans,Scarlets,Forward,x2019_clean_breaks,0
Wales,Rob Evans,Scarlets,Forward,x2019_gain_line_successes,6
Wales,Rob Evans,Scarlets,Forward,x2019_interceptions,0
Wales,Rob Evans,Scarlets,Forward,x2019_passes_made,10
Wales,Rob Evans,Scarlets,Forward,x2019_off_loads_made,1
Wales,Rob Evans,Scarlets,Forward,x2019_tackles_made,30
Wales,Rob Evans,Scarlets,Forward,x2019_missed_tackles,4
Wales,Rob Evans,Scarlets,Forward,x2019_turnovers_won,2
Wales,Rob Evans,Scarlets,Forward,x2019_turnovers_conceded,2
Wales,Rob Evans,Scarlets,Forward,x2019_handling_errors,1
Wales,Rob Evans,Scarlets,Forward,x2019_penalties_conceded,3
Wales,Rob Evans,Scarlets,Forward,x2019_kicks_from_hand,0
Wales,Rob Evans,Scarlets,Forward,x2019_kicks_caught,0
Wales,Rob Evans,Scarlets,Forward,x2019_successful_lineout_takes,0
Wales,Rob Evans,Scarlets,Forward,x2019_stolen_lineouts,0
Wales,Rob Evans,Scarlets,Forward,x2019_yellow_cards,0
Wales,Rob Evans,Scarlets,Forward,x2019_red_cards,0
Wales,Wyn Jones,Scarlets,Forward,six_nations_matches,5
Wales,Wyn Jones,Scarlets,Forward,six_nations_start,0
Wales,Wyn Jones,Scarlets,Forward,six_nations_sub,5
Wales,Wyn Jones,Scarlets,Forward,six_nations_pts,0
Wales,Wyn Jones,Scarlets,Forward,six_nations_tries,0
Wales,Wyn Jones,Scarlets,Forward,six_nations_conv,0
Wales,Wyn Jones,Scarlets,Forward,six_nations_penalties,0
Wales,Wyn Jones,Scarlets,Forward,six_nations_drop,0
Wales,Wyn Jones,Scarlets,Forward,scrum_score,70
Wales,Wyn Jones,Scarlets,Forward,lineout_score,84
Wales,Wyn Jones,Scarlets,Forward,x2019_metres_gained,0
Wales,Wyn Jones,Scarlets,Forward,x2019_carries,0
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_matches,10
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_start,2
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_sub,8
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_pts,0
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_tries,0
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_conv,0
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_penalties,0
Wales,Elliot Dee,Gwent Dragons,Forward,six_nations_drop,0
Wales,Elliot Dee,Gwent Dragons,Forward,scrum_score,73
Wales,Elliot Dee,Gwent Dragons,Forward,lineout_score,64
Wales,Elliot Dee,Gwent Dragons,Forward,jackal,74
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_metres_gained,13
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_carries,19
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_six_nations_metres_per_carry,0.6842105263157895
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_minutes_played,114
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_points,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_tries,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_try_assists,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_conversions,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_penalty_goals,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_drop_goals,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_defenders_beaten,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_clean_breaks,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_gain_line_successes,3
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_interceptions,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_passes_made,4
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_off_loads_made,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_tackles_made,28
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_missed_tackles,2
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_turnovers_won,2
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_turnovers_conceded,1
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_handling_errors,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_penalties_conceded,1
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_kicks_from_hand,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_kicks_caught,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_successful_lineout_takes,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_stolen_lineouts,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_yellow_cards,0
Wales,Elliot Dee,Gwent Dragons,Forward,x2019_red_cards,0
Wales,Ryan Elias,Scarlets,Forward,six_nations_matches,1
Wales,Ryan Elias,Scarlets,Forward,six_nations_start,0
Wales,Ryan Elias,Scarlets,Forward,six_nations_sub,1
Wales,Ryan Elias,Scarlets,Forward,six_nations_pts,0
Wales,Ryan Elias,Scarlets,Forward,six_nations_tries,0
Wales,Ryan Elias,Scarlets,Forward,six_nations_conv,0
Wales,Ryan Elias,Scarlets,Forward,six_nations_penalties,0
Wales,Ryan Elias,Scarlets,Forward,six_nations_drop,0
Wales,Ryan Elias,Scarlets,Forward,scrum_score,61
Wales,Ryan Elias,Scarlets,Forward,lineout_score,73
Wales,Ryan Elias,Scarlets,Forward,jackal,29
Wales,Ryan Elias,Scarlets,Forward,x2019_metres_gained,0
Wales,Ryan Elias,Scarlets,Forward,x2019_carries,0
Wales,Ken Owens,Scarlets,Forward,six_nations_matches,34
Wales,Ken Owens,Scarlets,Forward,six_nations_start,15
Wales,Ken Owens,Scarlets,Forward,six_nations_sub,19
Wales,Ken Owens,Scarlets,Forward,six_nations_pts,0
Wales,Ken Owens,Scarlets,Forward,six_nations_tries,0
Wales,Ken Owens,Scarlets,Forward,six_nations_conv,0
Wales,Ken Owens,Scarlets,Forward,six_nations_penalties,0
Wales,Ken Owens,Scarlets,Forward,six_nations_drop,0
Wales,Ken Owens,Scarlets,Forward,scrum_score,76
Wales,Ken Owens,Scarlets,Forward,lineout_score,89
Wales,Ken Owens,Scarlets,Forward,jackal,79
Wales,Ken Owens,Scarlets,Forward,x2019_metres_gained,35
Wales,Ken Owens,Scarlets,Forward,x2019_carries,33
Wales,Ken Owens,Scarlets,Forward,x2019_six_nations_metres_per_carry,1.0606060606060606
Wales,Ken Owens,Scarlets,Forward,x2019_minutes_played,272
Wales,Ken Owens,Scarlets,Forward,x2019_points,0
Wales,Ken Owens,Scarlets,Forward,x2019_tries,0
Wales,Ken Owens,Scarlets,Forward,x2019_try_assists,0
Wales,Ken Owens,Scarlets,Forward,x2019_conversions,0
Wales,Ken Owens,Scarlets,Forward,x2019_penalty_goals,0
Wales,Ken Owens,Scarlets,Forward,x2019_drop_goals,0
Wales,Ken Owens,Scarlets,Forward,x2019_defenders_beaten,2
Wales,Ken Owens,Scarlets,Forward,x2019_clean_breaks,0
Wales,Ken Owens,Scarlets,Forward,x2019_gain_line_successes,12
Wales,Ken Owens,Scarlets,Forward,x2019_interceptions,0
Wales,Ken Owens,Scarlets,Forward,x2019_passes_made,6
Wales,Ken Owens,Scarlets,Forward,x2019_off_loads_made,0
Wales,Ken Owens,Scarlets,Forward,x2019_tackles_made,43
Wales,Ken Owens,Scarlets,Forward,x2019_missed_tackles,4
Wales,Ken Owens,Scarlets,Forward,x2019_turnovers_won,0
Wales,Ken Owens,Scarlets,Forward,x2019_turnovers_conceded,3
Wales,Ken Owens,Scarlets,Forward,x2019_handling_errors,1
Wales,Ken Owens,Scarlets,Forward,x2019_penalties_conceded,0
Wales,Ken Owens,Scarlets,Forward,x2019_kicks_from_hand,1
Wales,Ken Owens,Scarlets,Forward,x2019_kicks_caught,0
Wales,Ken Owens,Scarlets,Forward,x2019_successful_lineout_takes,0
Wales,Ken Owens,Scarlets,Forward,x2019_stolen_lineouts,0
Wales,Ken Owens,Scarlets,Forward,x2019_yellow_cards,0
Wales,Ken Owens,Scarlets,Forward,x2019_red_cards,0
Wales,Leon Brown,Gwent Dragons,Forward,scrum_score,69
Wales,Leon Brown,Gwent Dragons,Forward,lineout_score,61
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_matches,4
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_start,0
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_sub,4
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_pts,0
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_tries,0
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_conv,0
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_penalties,0
Wales,Dillon Lewis,Cardiff Blues,Forward,six_nations_drop,0
Wales,Dillon Lewis,Cardiff Blues,Forward,scrum_score,67
Wales,Dillon Lewis,Cardiff Blues,Forward,lineout_score,70
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_metres_gained,2
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_carries,8
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_six_nations_metres_per_carry,0.25
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_minutes_played,93
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_points,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_tries,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_try_assists,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_conversions,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_penalty_goals,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_drop_goals,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_defenders_beaten,1
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_clean_breaks,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_gain_line_successes,2
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_interceptions,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_passes_made,1
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_off_loads_made,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_tackles_made,18
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_missed_tackles,3
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_turnovers_won,1
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_turnovers_conceded,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_handling_errors,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_penalties_conceded,3
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_kicks_from_hand,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_kicks_caught,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_successful_lineout_takes,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_stolen_lineouts,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_yellow_cards,0
Wales,Dillon Lewis,Cardiff Blues,Forward,x2019_red_cards,0
Wales,Jake Ball,Scarlets,Forward,six_nations_matches,18
Wales,Jake Ball,Scarlets,Forward,six_nations_start,10
Wales,Jake Ball,Scarlets,Forward,six_nations_sub,8
Wales,Jake Ball,Scarlets,Forward,six_nations_pts,0
Wales,Jake Ball,Scarlets,Forward,six_nations_tries,0
Wales,Jake Ball,Scarlets,Forward,six_nations_conv,0
Wales,Jake Ball,Scarlets,Forward,six_nations_penalties,0
Wales,Jake Ball,Scarlets,Forward,six_nations_drop,0
Wales,Jake Ball,Scarlets,Forward,lineout_score,86
Wales,Jake Ball,Scarlets,Forward,line_out_take,80
Wales,Jake Ball,Scarlets,Forward,line_out_steal,89
Wales,Jake Ball,Scarlets,Forward,x2019_metres_gained,18
Wales,Jake Ball,Scarlets,Forward,x2019_carries,12
Wales,Jake Ball,Scarlets,Forward,x2019_six_nations_metres_per_carry,1.5
Wales,Jake Ball,Scarlets,Forward,x2019_minutes_played,89
Wales,Jake Ball,Scarlets,Forward,x2019_points,0
Wales,Jake Ball,Scarlets,Forward,x2019_tries,0
Wales,Jake Ball,Scarlets,Forward,x2019_try_assists,0
Wales,Jake Ball,Scarlets,Forward,x2019_conversions,0
Wales,Jake Ball,Scarlets,Forward,x2019_penalty_goals,0
Wales,Jake Ball,Scarlets,Forward,x2019_drop_goals,0
Wales,Jake Ball,Scarlets,Forward,x2019_defenders_beaten,0
Wales,Jake Ball,Scarlets,Forward,x2019_clean_breaks,0
Wales,Jake Ball,Scarlets,Forward,x2019_gain_line_successes,8
Wales,Jake Ball,Scarlets,Forward,x2019_interceptions,0
Wales,Jake Ball,Scarlets,Forward,x2019_passes_made,0
Wales,Jake Ball,Scarlets,Forward,x2019_off_loads_made,0
Wales,Jake Ball,Scarlets,Forward,x2019_tackles_made,19
Wales,Jake Ball,Scarlets,Forward,x2019_missed_tackles,1
Wales,Jake Ball,Scarlets,Forward,x2019_turnovers_won,0
Wales,Jake Ball,Scarlets,Forward,x2019_turnovers_conceded,2
Wales,Jake Ball,Scarlets,Forward,x2019_handling_errors,2
Wales,Jake Ball,Scarlets,Forward,x2019_penalties_conceded,0
Wales,Jake Ball,Scarlets,Forward,x2019_kicks_from_hand,0
Wales,Jake Ball,Scarlets,Forward,x2019_kicks_caught,0
Wales,Jake Ball,Scarlets,Forward,x2019_successful_lineout_takes,2
Wales,Jake Ball,Scarlets,Forward,x2019_stolen_lineouts,0
Wales,Jake Ball,Scarlets,Forward,x2019_yellow_cards,0
Wales,Jake Ball,Scarlets,Forward,x2019_red_cards,0
Wales,Adam Beard,Ospreys,Forward,six_nations_matches,5
Wales,Adam Beard,Ospreys,Forward,six_nations_start,4
Wales,Adam Beard,Ospreys,Forward,six_nations_sub,1
Wales,Adam Beard,Ospreys,Forward,six_nations_pts,0
Wales,Adam Beard,Ospreys,Forward,six_nations_tries,0
Wales,Adam Beard,Ospreys,Forward,six_nations_conv,0
Wales,Adam Beard,Ospreys,Forward,six_nations_penalties,0
Wales,Adam Beard,Ospreys,Forward,six_nations_drop,0
Wales,Adam Beard,Ospreys,Forward,lineout_score,85
Wales,Adam Beard,Ospreys,Forward,line_out_take,88
Wales,Adam Beard,Ospreys,Forward,line_out_steal,90
Wales,Adam Beard,Ospreys,Forward,x2019_metres_gained,22
Wales,Adam Beard,Ospreys,Forward,x2019_carries,12
Wales,Adam Beard,Ospreys,Forward,x2019_six_nations_metres_per_carry,1.8333333333333333
Wales,Adam Beard,Ospreys,Forward,x2019_minutes_played,258
Wales,Adam Beard,Ospreys,Forward,x2019_points,0
Wales,Adam Beard,Ospreys,Forward,x2019_tries,0
Wales,Adam Beard,Ospreys,Forward,x2019_try_assists,0
Wales,Adam Beard,Ospreys,Forward,x2019_conversions,0
Wales,Adam Beard,Ospreys,Forward,x2019_penalty_goals,0
Wales,Adam Beard,Ospreys,Forward,x2019_drop_goals,0
Wales,Adam Beard,Ospreys,Forward,x2019_defenders_beaten,0
Wales,Adam Beard,Ospreys,Forward,x2019_clean_breaks,0
Wales,Adam Beard,Ospreys,Forward,x2019_gain_line_successes,6
Wales,Adam Beard,Ospreys,Forward,x2019_interceptions,0
Wales,Adam Beard,Ospreys,Forward,x2019_passes_made,4
Wales,Adam Beard,Ospreys,Forward,x2019_off_loads_made,0
Wales,Adam Beard,Ospreys,Forward,x2019_tackles_made,18
Wales,Adam Beard,Ospreys,Forward,x2019_missed_tackles,3
Wales,Adam Beard,Ospreys,Forward,x2019_turnovers_won,4
Wales,Adam Beard,Ospreys,Forward,x2019_turnovers_conceded,2
Wales,Adam Beard,Ospreys,Forward,x2019_handling_errors,2
Wales,Adam Beard,Ospreys,Forward,x2019_penalties_conceded,3
Wales,Adam Beard,Ospreys,Forward,x2019_kicks_from_hand,0
Wales,Adam Beard,Ospreys,Forward,x2019_kicks_caught,0
Wales,Adam Beard,Ospreys,Forward,x2019_successful_lineout_takes,10
Wales,Adam Beard,Ospreys,Forward,x2019_stolen_lineouts,1
Wales,Adam Beard,Ospreys,Forward,x2019_yellow_cards,0
Wales,Adam Beard,Ospreys,Forward,x2019_red_cards,0
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_matches,1
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_start,0
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_sub,1
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_pts,0
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_tries,0
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_conv,0
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_penalties,0
Wales,Seb Davies,Cardiff Blues,Forward,six_nations_drop,0
Wales,Seb Davies,Cardiff Blues,Forward,lineout_score,86
Wales,Seb Davies,Cardiff Blues,Forward,line_out_take,80
Wales,Seb Davies,Cardiff Blues,Forward,line_out_steal,86
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_matches,53
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_start,51
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_sub,2
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_pts,5
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_tries,1
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_conv,0
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_penalties,0
Wales,Alun Wyn Jones,Ospreys,Forward,six_nations_drop,0
Wales,Alun Wyn Jones,Ospreys,Forward,lineout_score,71
Wales,Alun Wyn Jones,Ospreys,Forward,line_out_take,81
Wales,Alun Wyn Jones,Ospreys,Forward,line_out_steal,83
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_metres_gained,28
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_carries,33
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_six_nations_metres_per_carry,0.8484848484848485
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_minutes_played,350
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_points,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_tries,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_try_assists,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_conversions,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_penalty_goals,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_drop_goals,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_defenders_beaten,2
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_clean_breaks,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_gain_line_successes,6
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_interceptions,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_passes_made,14
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_off_loads_made,3
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_tackles_made,71
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_missed_tackles,4
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_turnovers_won,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_turnovers_conceded,1
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_handling_errors,1
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_penalties_conceded,3
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_kicks_from_hand,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_kicks_caught,1
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_successful_lineout_takes,7
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_stolen_lineouts,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_yellow_cards,0
Wales,Alun Wyn Jones,Ospreys,Forward,x2019_red_cards,0
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_matches,9
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_start,6
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_sub,3
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_pts,10
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_tries,2
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_conv,0
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_penalties,0
Wales,Cory Hill,Gwent Dragons,Forward,six_nations_drop,0
Wales,Cory Hill,Gwent Dragons,Forward,lineout_score,70
Wales,Cory Hill,Gwent Dragons,Forward,line_out_take,87
Wales,Cory Hill,Gwent Dragons,Forward,line_out_steal,88
Wales,Cory Hill,Gwent Dragons,Forward,x2019_metres_gained,10
Wales,Cory Hill,Gwent Dragons,Forward,x2019_carries,13
Wales,Cory Hill,Gwent Dragons,Forward,x2019_six_nations_metres_per_carry,0.7692307692307693
Wales,Cory Hill,Gwent Dragons,Forward,x2019_minutes_played,103
Wales,Cory Hill,Gwent Dragons,Forward,x2019_points,5
Wales,Cory Hill,Gwent Dragons,Forward,x2019_tries,1
Wales,Cory Hill,Gwent Dragons,Forward,x2019_try_assists,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_conversions,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_penalty_goals,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_drop_goals,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_defenders_beaten,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_clean_breaks,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_gain_line_successes,5
Wales,Cory Hill,Gwent Dragons,Forward,x2019_interceptions,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_passes_made,3
Wales,Cory Hill,Gwent Dragons,Forward,x2019_off_loads_made,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_tackles_made,22
Wales,Cory Hill,Gwent Dragons,Forward,x2019_missed_tackles,4
Wales,Cory Hill,Gwent Dragons,Forward,x2019_turnovers_won,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_turnovers_conceded,1
Wales,Cory Hill,Gwent Dragons,Forward,x2019_handling_errors,1
Wales,Cory Hill,Gwent Dragons,Forward,x2019_penalties_conceded,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_kicks_from_hand,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_kicks_caught,1
Wales,Cory Hill,Gwent Dragons,Forward,x2019_successful_lineout_takes,3
Wales,Cory Hill,Gwent Dragons,Forward,x2019_stolen_lineouts,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_yellow_cards,0
Wales,Cory Hill,Gwent Dragons,Forward,x2019_red_cards,0
Wales,Aaron Shingler,Scarlets,Forward,six_nations_matches,8
Wales,Aaron Shingler,Scarlets,Forward,six_nations_start,5
Wales,Aaron Shingler,Scarlets,Forward,six_nations_sub,3
Wales,Aaron Shingler,Scarlets,Forward,six_nations_pts,5
Wales,Aaron Shingler,Scarlets,Forward,six_nations_tries,1
Wales,Aaron Shingler,Scarlets,Forward,six_nations_conv,0
Wales,Aaron Shingler,Scarlets,Forward,six_nations_penalties,0
Wales,Aaron Shingler,Scarlets,Forward,six_nations_drop,0
Wales,Aaron Shingler,Scarlets,Forward,jackal,29
Wales,Aaron Shingler,Scarlets,Forward,tackle_turnover,29
Wales,Aaron Shingler,Scarlets,Forward,snaffle,29
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_matches,5
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_start,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_sub,4
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_pts,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_tries,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_conv,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_penalties,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,six_nations_drop,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,jackal,69
Wales,Aaron Wainwright,Gwent Dragons,Forward,tackle_turnover,72
Wales,Aaron Wainwright,Gwent Dragons,Forward,snaffle,64
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_metres_gained,29
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_carries,10
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_six_nations_metres_per_carry,2.9
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_minutes_played,108
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_points,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_tries,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_try_assists,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_conversions,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_penalty_goals,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_drop_goals,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_defenders_beaten,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_clean_breaks,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_gain_line_successes,7
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_interceptions,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_passes_made,2
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_off_loads_made,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_tackles_made,30
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_missed_tackles,3
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_turnovers_won,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_turnovers_conceded,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_handling_errors,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_penalties_conceded,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_kicks_from_hand,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_kicks_caught,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_successful_lineout_takes,2
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_stolen_lineouts,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_yellow_cards,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,x2019_red_cards,0
Wales,Taulupe Faletau,Bath,Forward,six_nations_matches,31
Wales,Taulupe Faletau,Bath,Forward,six_nations_start,27
Wales,Taulupe Faletau,Bath,Forward,six_nations_sub,4
Wales,Taulupe Faletau,Bath,Forward,six_nations_pts,15
Wales,Taulupe Faletau,Bath,Forward,six_nations_tries,3
Wales,Taulupe Faletau,Bath,Forward,six_nations_conv,0
Wales,Taulupe Faletau,Bath,Forward,six_nations_penalties,0
